game_id,team,plays,rushing_yards,passing_yards,total_yards,points
2016_02_KC_HOU,HOU,67,100,254,354,19
2016_02_KC_HOU,KC,60,119,172,291,12
2016_02_MIA_NE,MIA,60,70,387,457,24
2016_02_MIA_NE,NE,74,162,302,464,31
2016_02_NO_NYG,NO,59,41,247,288,13
2016_02_NO_NYG,NYG,71,68,353,421,16
2016_02_NYJ_BUF,BUF,49,86,307,393,31
2016_02_NYJ_BUF,NYJ,70,124,370,494,37
2016_02_PHI_CHI,CHI,50,64,220,284,14
2016_02_PHI_CHI,PHI,64,106,180,286,29
2016_02_SEA_LA,LA,56,66,219,285,9
2016_02_SEA_LA,SEA,61,67,239,306,3
2016_02_SF_CAR,CAR,77,176,353,529,46
2016_02_SF_CAR,SF,64,65,237,302,27
2016_02_TB_ARI,ARI,65,105,311,416,40
2016_02_TB_ARI,TB,75,86,221,307,7
2016_02_TEN_DET,DET,67,137,238,375,15
2016_02_TEN_DET,TEN,59,140,224,364,16
2016_03_ARI_BUF,ARI,77,88,260,348,18
2016_03_ARI_BUF,BUF,59,211,89,300,33
2016_03_ATL_NO,ATL,61,219,225,444,45
2016_03_ATL_NO,NO,79,115,359,474,32
2016_03_BAL_JAX,BAL,63,85,199,284,19
2016_03_BAL_JAX,JAX,63,48,168,216,17
2016_03_CHI_DAL,CHI,62,78,312,390,17
2016_03_CHI_DAL,DAL,65,199,248,447,31
2016_03_CLE_MIA,CLE,73,170,261,431,24
2016_03_CLE_MIA,MIA,64,115,311,426,30
2016_03_DEN_CIN,CIN,63,144,189,333,17
2016_03_DEN_CIN,DEN,59,53,303,356,29
2016_03_DET_GB,DET,67,50,368,418,27
2016_03_DET_GB,GB,47,126,201,327,34
2016_03_HOU_NE,HOU,70,109,175,284,0
2016_03_HOU_NE,NE,57,187,97,284,27
2016_03_LA_TB,LA,60,137,183,320,37
2016_03_LA_TB,TB,81,84,389,473,32
2016_03_MIN_CAR,CAR,72,105,201,306,10
2016_03_MIN_CAR,MIN,52,60,153,213,22
2016_03_NYJ_KC,KC,59,75,221,296,24
2016_03_NYJ_KC,NYJ,66,117,188,305,3
2016_03_OAK_TEN,TEN,63,181,212,393,10
2016_03_PIT_PHI,PHI,61,125,301,426,34
2016_03_PIT_PHI,PIT,58,29,222,251,3
2016_03_SD_IND,IND,65,93,317,410,26
2016_03_SF_SEA,SEA,64,129,291,420,37
2016_03_SF_SEA,SF,56,135,119,254,18
2016_03_WAS_NYG,NYG,61,120,337,457,27
2016_03_WAS_NYG,WAS,65,92,313,405,29
2016_04_BUF_NE,BUF,73,134,244,378,16
2016_04_BUF_NE,NE,52,90,187,277,0
2016_04_CAR_ATL,ATL,63,92,481,573,48
2016_04_CAR_ATL,CAR,64,49,329,378,33
2016_04_CLE_WAS,CLE,68,163,217,380,20
2016_04_CLE_WAS,WAS,56,145,156,301,31
2016_04_DAL_SF,DAL,70,201,234,435,24
2016_04_DAL_SF,SF,52,107,189,296,17
2016_04_DEN_TB,DEN,64,93,218,311,27
2016_04_DEN_TB,TB,65,73,143,216,7
2016_04_DET_CHI,CHI,64,117,294,411,17
2016_04_DET_CHI,DET,56,66,197,263,14
2016_04_IND_JAX,IND,72,94,190,284,27
2016_04_IND_JAX,JAX,65,136,195,331,30
2016_04_KC_PIT,KC,72,87,270,357,14
2016_04_KC_PIT,PIT,53,150,287,437,43
2016_04_LA_ARI,ARI,74,118,302,420,13
2016_04_LA_ARI,LA,54,42,247,289,17
2016_04_MIA_CIN,CIN,65,81,285,366,22
2016_04_MIA_CIN,MIA,43,62,160,222,7
2016_04_NO_SD,NO,68,87,192,279,35
2016_04_NYG_MIN,MIN,67,106,262,368,24
2016_04_NYG_MIN,NYG,63,78,261,339,10
2016_04_OAK_BAL,BAL,79,130,282,412,27
2016_04_SEA_NYJ,NYJ,65,58,247,305,17
2016_04_SEA_NYJ,SEA,57,69,288,357,27
2016_04_TEN_HOU,HOU,62,115,244,359,27
2016_04_TEN_HOU,TEN,62,124,196,320,20
2016_05_ARI_SF,ARI,64,174,116,290,33
2016_05_ARI_SF,SF,74,151,135,286,21
2016_05_ATL_DEN,ATL,61,123,250,373,23
2016_05_ATL_DEN,DEN,64,84,183,267,16
2016_05_BUF_LA,BUF,51,194,112,306,30
2016_05_BUF_LA,LA,64,102,243,345,19
2016_05_CHI_IND,CHI,61,126,397,523,23
2016_05_CHI_IND,IND,63,100,298,398,29
2016_05_CIN_DAL,CIN,64,96,249,345,14
2016_05_CIN_DAL,DAL,50,185,222,407,28
2016_05_HOU_MIN,HOU,60,59,155,214,13
2016_05_HOU_MIN,MIN,67,98,255,353,31
2016_05_NE_CLE,CLE,58,28,235,263,13
2016_05_NE_CLE,NE,75,101,403,504,33
2016_05_NYG_GB,GB,74,150,259,409,23
2016_05_NYG_GB,NYG,54,43,178,221,16
2016_05_NYJ_PIT,NYJ,58,72,244,316,13
2016_05_NYJ_PIT,PIT,70,63,375,438,31
2016_05_PHI_DET,DET,54,82,164,246,24
2016_05_PHI_DET,PHI,57,116,230,346,23
2016_05_TB_CAR,CAR,53,136,278,414,14
2016_05_TB_CAR,TB,68,114,202,316,17
2016_05_TEN_MIA,MIA,41,51,149,200,17
2016_05_TEN_MIA,TEN,68,238,163,401,30
2016_05_WAS_BAL,BAL,69,118,188,306,10
2016_05_WAS_BAL,WAS,60,61,250,311,16
2016_06_ATL_SEA,ATL,64,52,310,362,24
2016_06_ATL_SEA,SEA,62,76,261,337,26
2016_06_BAL_NYG,BAL,76,98,293,391,23
2016_06_BAL_NYG,NYG,64,38,397,435,27
2016_06_CAR_NO,CAR,75,104,303,407,38
2016_06_CAR_NO,NO,70,63,460,523,41
2016_06_CIN_NE,CIN,65,120,237,357,17
2016_06_CIN_NE,NE,61,79,358,437,35
2016_06_CLE_TEN,CLE,63,40,301,341,26
2016_06_CLE_TEN,TEN,56,138,270,408,28
2016_06_DAL_GB,DAL,62,191,233,424,30
2016_06_DAL_GB,GB,67,78,294,372,16
2016_06_DEN_SD,DEN,68,84,220,304,13
2016_06_IND_HOU,HOU,67,159,256,415,26
2016_06_IND_HOU,IND,67,161,231,392,23
2016_06_JAX_CHI,CHI,77,92,297,389,16
2016_06_JAX_CHI,JAX,54,55,263,318,17
2016_06_KC_OAK,KC,62,185,223,408,26
2016_06_LA_DET,DET,56,85,265,350,31
2016_06_LA_DET,LA,55,76,311,387,28
2016_06_NYJ_ARI,ARI,68,173,225,398,28
2016_06_NYJ_ARI,NYJ,52,33,197,230,3
2016_06_PHI_WAS,PHI,47,95,145,240,20
2016_06_PHI_WAS,WAS,66,231,263,494,27
2016_06_PIT_MIA,MIA,67,223,252,475,30
2016_06_PIT_MIA,PIT,52,129,169,298,15
2016_06_SF_BUF,BUF,73,314,179,493,45
2016_06_SF_BUF,SF,59,134,167,301,16
2016_07_BAL_NYJ,BAL,56,11,234,245,16
2016_07_BAL_NYJ,NYJ,65,156,189,345,24
2016_07_BUF_MIA,BUF,54,67,200,267,25
2016_07_BUF_MIA,MIA,66,257,198,455,28
2016_07_CHI_GB,CHI,44,70,120,190,10
2016_07_CHI_GB,GB,80,104,303,407,26
2016_07_CLE_CIN,CIN,61,271,288,559,31
2016_07_CLE_CIN,CLE,63,180,172,352,17
2016_07_HOU_DEN,DEN,59,191,157,348,27
2016_07_HOU_DEN,HOU,67,140,131,271,9
2016_07_IND_TEN,IND,63,83,341,424,34
2016_07_IND_TEN,TEN,67,124,207,331,26
2016_07_MIN_PHI,MIN,73,94,189,283,10
2016_07_MIN_PHI,PHI,53,102,138,240,21
2016_07_NE_PIT,NE,54,141,222,363,27
2016_07_NE_PIT,PIT,68,94,281,375,16
2016_07_NO_KC,KC,50,114,214,328,27
2016_07_NO_KC,NO,70,104,359,463,21
2016_07_NYG_LA,LA,76,74,271,345,10
2016_07_NYG_LA,NYG,55,38,196,234,17
2016_07_OAK_JAX,JAX,59,106,239,345,16
2016_07_SD_ATL,ATL,63,130,256,386,30
2016_07_SEA_ARI,ARI,90,132,311,443,6
2016_07_SEA_ARI,SEA,57,52,205,257,6
2016_07_TB_SF,SF,66,160,113,273,17
2016_07_TB_SF,TB,72,250,264,514,34
2016_07_WAS_DET,DET,51,94,250,344,20
2016_07_WAS_DET,WAS,70,130,283,413,17
2016_08_ARI_CAR,ARI,64,24,316,340,20
2016_08_ARI_CAR,CAR,64,141,208,349,30
2016_08_DET_HOU,DET,56,58,231,289,13
2016_08_DET_HOU,HOU,60,108,164,272,20
2016_08_GB_ATL,ATL,55,91,277,368,33
2016_08_GB_ATL,GB,60,108,223,331,32
2016_08_JAX_TEN,JAX,67,48,322,370,22
2016_08_JAX_TEN,TEN,66,214,280,494,36
2016_08_KC_IND,IND,61,106,172,278,14
2016_08_KC_IND,KC,70,89,334,423,30
2016_08_MIN_CHI,CHI,61,158,245,403,20
2016_08_MIN_CHI,MIN,60,57,201,258,10
2016_08_NE_BUF,BUF,68,167,209,376,25
2016_08_NE_BUF,NE,60,73,285,358,41
2016_08_NYJ_CLE,CLE,70,68,339,407,28
2016_08_NYJ_CLE,NYJ,70,171,222,393,31
2016_08_OAK_TB,TB,61,102,168,270,24
2016_08_PHI_DAL,DAL,76,187,273,460,29
2016_08_PHI_DAL,PHI,71,97,194,291,23
2016_08_SD_DEN,DEN,62,59,267,326,27
2016_08_SEA_NO,NO,72,123,252,375,25
2016_08_SEA_NO,SEA,52,74,285,359,20
2016_08_WAS_CIN,CIN,81,152,263,415,27
2016_08_WAS_CIN,WAS,87,101,446,547,27
2016_09_ATL_TB,ATL,68,138,325,463,43
2016_09_ATL_TB,TB,70,70,326,396,28
2016_09_BUF_SEA,BUF,81,162,263,425,25
2016_09_BUF_SEA,SEA,41,34,245,279,31
2016_09_CAR_LA,CAR,61,60,185,245,13
2016_09_CAR_LA,LA,67,59,280,339,10
2016_09_DAL_CLE,CLE,44,45,177,222,10
2016_09_DAL_CLE,DAL,67,171,255,426,35
2016_09_DEN_OAK,DEN,51,33,266,299,20
2016_09_DET_MIN,DET,61,97,214,311,22
2016_09_DET_MIN,MIN,67,78,259,337,16
2016_09_IND_GB,GB,64,117,289,406,26
2016_09_IND_GB,IND,63,88,270,358,31
2016_09_JAX_KC,JAX,75,205,244,449,14
2016_09_JAX_KC,KC,54,65,169,234,19
2016_09_NO_SF,NO,80,250,323,573,41
2016_09_NO_SF,SF,57,93,393,486,23
2016_09_NYJ_MIA,MIA,61,138,137,275,27
2016_09_NYJ_MIA,NYJ,53,140,191,331,23
2016_09_PHI_NYG,NYG,59,58,248,306,28
2016_09_PHI_NYG,PHI,74,96,347,443,23
2016_09_PIT_BAL,BAL,60,52,224,276,21
2016_09_PIT_BAL,PIT,64,37,241,278,14
2016_09_TEN_SD,TEN,61,80,313,393,35
2016_10_ATL_PHI,ATL,48,48,255,303,15
2016_10_ATL_PHI,PHI,73,211,221,432,24
2016_10_CHI_TB,CHI,54,122,161,283,10
2016_10_CHI_TB,TB,68,80,280,360,36
2016_10_CIN_NYG,CIN,55,78,186,264,20
2016_10_CIN_NYG,NYG,70,124,229,353,21
2016_10_CLE_BAL,BAL,74,122,277,399,28
2016_10_CLE_BAL,CLE,48,33,111,144,7
2016_10_DAL_PIT,DAL,59,127,295,422,35
2016_10_DAL_PIT,PIT,66,48,400,448,30
2016_10_DEN_NO,DEN,81,105,234,339,25
2016_10_DEN_NO,NO,51,80,293,373,23
2016_10_GB_TEN,GB,73,69,333,402,25
2016_10_GB_TEN,TEN,58,155,292,447,47
2016_10_HOU_JAX,HOU,61,181,92,273,24
2016_10_HOU_JAX,JAX,73,80,247,327,21
2016_10_KC_CAR,CAR,68,100,242,342,17
2016_10_KC_CAR,KC,61,91,165,256,20
2016_10_LA_NYJ,LA,64,128,155,283,9
2016_10_LA_NYJ,NYJ,58,139,157,296,6
2016_10_MIA_SD,MIA,49,107,231,338,31
2016_10_MIN_WAS,MIN,64,47,284,331,20
2016_10_MIN_WAS,WAS,61,129,260,389,26
2016_10_SEA_NE,NE,62,81,304,385,24
2016_10_SEA_NE,SEA,66,96,324,420,31
2016_10_SF_ARI,ARI,73,80,363,443,23
2016_10_SF_ARI,SF,61,83,198,281,20
2016_11_ARI_MIN,ARI,70,135,155,290,24
2016_11_ARI_MIN,MIN,53,73,145,218,30
2016_11_BAL_DAL,BAL,52,101,267,368,17
2016_11_BAL_DAL,DAL,67,118,299,417,27
2016_11_BUF_CIN,BUF,63,183,159,342,16
2016_11_BUF_CIN,CIN,70,93,207,300,12
2016_11_CHI_NYG,CHI,59,93,222,315,16
2016_11_CHI_NYG,NYG,62,105,227,332,22
2016_11_GB_WAS,GB,65,84,340,424,24
2016_11_GB_WAS,WAS,60,153,364,517,42
2016_11_HOU_OAK,HOU,74,124,230,354,20
2016_11_JAX_DET,DET,56,15,263,278,26
2016_11_JAX_DET,JAX,61,85,202,287,19
2016_11_MIA_LA,LA,59,103,125,228,10
2016_11_MIA_LA,MIA,57,98,142,240,14
2016_11_NE_SF,NE,69,172,273,445,30
2016_11_NE_SF,SF,62,122,177,299,17
2016_11_NO_CAR,CAR,62,50,173,223,23
2016_11_NO_CAR,NO,71,108,264,372,20
2016_11_PHI_SEA,PHI,73,113,195,308,15
2016_11_PHI_SEA,SEA,60,156,287,443,26
2016_11_PIT_CLE,CLE,62,33,176,209,9
2016_11_PIT_CLE,PIT,64,146,167,313,24
2016_11_TB_KC,KC,51,83,261,344,17
2016_11_TB_KC,TB,74,116,326,442,19
2016_11_TEN_IND,IND,54,80,251,331,24
2016_11_TEN_IND,TEN,70,97,254,351,17
2016_12_ARI_ATL,ARI,61,58,274,332,19
2016_12_ARI_ATL,ATL,65,118,244,362,38
2016_12_CAR_OAK,CAR,56,129,229,358,32
2016_12_CIN_BAL,BAL,67,92,219,311,19
2016_12_CIN_BAL,CIN,71,64,261,325,14
2016_12_GB_PHI,GB,64,77,313,390,27
2016_12_GB_PHI,PHI,58,81,211,292,13
2016_12_JAX_BUF,BUF,51,154,151,305,28
2016_12_JAX_BUF,JAX,64,184,118,302,21
2016_12_KC_DEN,DEN,76,125,340,465,27
2016_12_KC_DEN,KC,74,84,190,274,30
2016_12_LA_NO,LA,51,69,178,247,21
2016_12_LA_NO,NO,70,209,346,555,49
2016_12_MIN_DET,DET,58,96,214,310,16
2016_12_MIN_DET,MIN,53,82,224,306,13
2016_12_NE_NYJ,NE,68,95,286,381,22
2016_12_NE_NYJ,NYJ,55,65,269,334,17
2016_12_NYG_CLE,CLE,71,58,285,343,13
2016_12_NYG_CLE,NYG,53,106,192,298,27
2016_12_PIT_IND,IND,63,91,219,310,7
2016_12_PIT_IND,PIT,50,148,221,369,28
2016_12_SD_HOU,HOU,64,114,239,353,13
2016_12_SEA_TB,SEA,61,127,118,245,5
2016_12_SEA_TB,TB,60,122,220,342,14
2016_12_SF_MIA,MIA,58,95,263,358,31
2016_12_SF_MIA,SF,72,193,282,475,24
2016_12_TEN_CHI,CHI,76,95,316,411,21
2016_12_TEN_CHI,TEN,51,150,226,376,27
2016_12_WAS_DAL,DAL,52,167,190,357,31
2016_12_WAS_DAL,WAS,72,56,449,505,26
2016_13_BUF_OAK,BUF,69,212,170,382,24
2016_13_CAR_SEA,CAR,54,89,182,271,7
2016_13_CAR_SEA,SEA,71,240,294,534,40
2016_13_DAL_MIN,DAL,48,141,124,265,17
2016_13_DAL_MIN,MIN,69,87,231,318,15
2016_13_DEN_JAX,DEN,54,104,102,206,20
2016_13_DEN_JAX,JAX,81,154,179,333,10
2016_13_DET_NO,DET,67,85,337,422,28
2016_13_DET_NO,NO,56,50,319,369,13
2016_13_HOU_GB,GB,57,109,200,309,21
2016_13_HOU_GB,HOU,64,123,187,310,13
2016_13_IND_NYJ,IND,67,142,282,424,41
2016_13_IND_NYJ,NYJ,51,37,214,251,10
2016_13_KC_ATL,ATL,66,128,290,418,28
2016_13_KC_ATL,KC,45,126,266,392,29
2016_13_LA_NE,LA,48,37,126,163,10
2016_13_LA_NE,NE,73,135,269,404,26
2016_13_MIA_BAL,BAL,66,113,386,499,38
2016_13_MIA_BAL,MIA,58,62,215,277,6
2016_13_NYG_PIT,NYG,54,57,178,235,14
2016_13_NYG_PIT,PIT,68,118,272,390,24
2016_13_PHI_CIN,CIN,63,81,332,413,32
2016_13_PHI_CIN,PHI,79,54,306,360,14
2016_13_SF_CHI,CHI,57,144,184,328,26
2016_13_SF_CHI,SF,54,142,6,148,6
2016_13_TB_SD,TB,58,85,268,353,28
2016_13_WAS_ARI,ARI,70,89,281,370,31
2016_13_WAS_ARI,WAS,56,88,246,334,23
2016_14_ARI_MIA,ARI,62,176,125,301,23
2016_14_ARI_MIA,MIA,57,83,231,314,26
2016_14_ATL_LA,ATL,57,66,220,286,42
2016_14_ATL_LA,LA,67,104,208,312,14
2016_14_BAL_NE,BAL,68,42,306,348,23
2016_14_BAL_NE,NE,64,96,401,497,30
2016_14_CHI_DET,CHI,50,92,204,296,17
2016_14_CHI_DET,DET,65,115,209,324,20
2016_14_CIN_CLE,CIN,70,213,147,360,23
2016_14_CIN_CLE,CLE,53,169,85,254,10
2016_14_DAL_NYG,DAL,65,108,152,260,7
2016_14_DAL_NYG,NYG,62,95,167,262,10
2016_14_DEN_TEN,DEN,64,18,330,348,10
2016_14_DEN_TEN,TEN,62,183,73,256,13
2016_14_HOU_IND,HOU,64,187,131,318,22
2016_14_HOU_IND,IND,60,84,265,349,17
2016_14_MIN_JAX,JAX,65,85,230,315,16
2016_14_MIN_JAX,MIN,61,87,292,379,25
2016_14_NO_TB,NO,58,46,248,294,11
2016_14_NO_TB,TB,61,106,166,272,16
2016_14_NYJ_SF,NYJ,81,188,216,404,23
2016_14_NYJ_SF,SF,55,248,116,364,17
2016_14_OAK_KC,KC,51,68,258,326,21
2016_14_PIT_BUF,BUF,48,67,208,275,20
2016_14_PIT_BUF,PIT,70,242,220,462,27
2016_14_SD_CAR,CAR,67,126,146,272,28
2016_14_SEA_GB,GB,53,96,237,333,38
2016_14_SEA_GB,SEA,68,136,218,354,10
2016_14_WAS_PHI,PHI,76,95,288,383,22
2016_14_WAS_PHI,WAS,44,109,227,336,27
2016_15_CAR_WAS,CAR,71,149,290,439,26
2016_15_CAR_WAS,WAS,60,30,306,336,15
2016_15_CLE_BUF,BUF,66,280,171,451,33
2016_15_CLE_BUF,CLE,54,107,162,269,13
2016_15_DET_NYG,DET,59,56,268,324,6
2016_15_DET_NYG,NYG,62,114,186,300,17
2016_15_GB_CHI,CHI,63,95,354,449,27
2016_15_GB_CHI,GB,57,226,225,451,30
2016_15_IND_MIN,IND,68,161,250,411,34
2016_15_IND_MIN,MIN,56,34,248,282,6
2016_15_JAX_HOU,HOU,76,82,308,390,21
2016_15_JAX_HOU,JAX,50,67,83,150,20
2016_15_LA_SEA,LA,56,47,136,183,3
2016_15_LA_SEA,SEA,55,75,227,302,24
2016_15_MIA_NYJ,MIA,46,67,236,303,34
2016_15_MIA_NYJ,NYJ,72,116,244,360,13
2016_15_NE_DEN,DEN,61,58,251,309,3
2016_15_NE_DEN,NE,72,137,177,314,16
2016_15_NO_ARI,ARI,56,116,309,425,41
2016_15_NO_ARI,NO,81,132,358,490,48
2016_15_PHI_BAL,BAL,55,152,189,341,27
2016_15_PHI_BAL,PHI,80,170,159,329,26
2016_15_PIT_CIN,CIN,56,76,146,222,20
2016_15_PIT_CIN,PIT,62,102,285,387,24
2016_15_SF_ATL,ATL,65,249,302,551,41
2016_15_SF_ATL,SF,55,107,165,272,13
2016_15_TB_DAL,DAL,70,187,264,451,26
2016_15_TB_DAL,TB,59,52,224,276,20
2016_15_TEN_KC,KC,57,157,159,316,17
2016_15_TEN_KC,TEN,61,150,241,391,19
2016_16_ARI_SEA,ARI,56,95,276,371,34
2016_16_ARI_SEA,SEA,78,78,313,391,31
2016_16_ATL_CAR,ATL,61,152,256,408,33
2016_16_ATL_CAR,CAR,67,120,183,303,16
2016_16_BAL_PIT,BAL,72,122,246,368,27
2016_16_BAL_PIT,PIT,52,128,279,407,31
2016_16_CIN_HOU,CIN,63,50,244,294,10
2016_16_CIN_HOU,HOU,57,95,155,250,12
2016_16_DEN_KC,DEN,57,63,183,246,10
2016_16_DEN_KC,KC,73,239,246,485,33
2016_16_DET_DAL,DAL,52,164,211,375,42
2016_16_DET_DAL,DET,70,90,229,319,21
2016_16_IND_OAK,IND,52,103,288,391,25
2016_16_MIA_BUF,BUF,89,273,317,590,31
2016_16_MIA_BUF,MIA,66,262,233,495,34
2016_16_MIN_GB,GB,58,40,308,348,38
2016_16_MIN_GB,MIN,74,93,353,446,25
2016_16_NYG_PHI,NYG,88,114,356,470,19
2016_16_NYG_PHI,PHI,53,119,168,287,24
2016_16_NYJ_NE,NE,67,116,211,327,41
2016_16_NYJ_NE,NYJ,55,111,128,239,3
2016_16_SD_CLE,CLE,66,124,127,251,20
2016_16_SF_LA,LA,56,100,78,178,21
2016_16_SF_LA,SF,68,74,253,327,22
2016_16_TB_NO,NO,64,126,294,420,31
2016_16_TB_NO,TB,58,89,260,349,24
2016_16_TEN_JAX,JAX,68,85,331,416,38
2016_16_TEN_JAX,TEN,64,59,205,264,17
2016_16_WAS_CHI,CHI,67,140,318,458,21
2016_16_WAS_CHI,WAS,63,209,270,479,41
2016_17_ARI_LA,ARI,67,84,260,344,44
2016_17_ARI_LA,LA,57,52,71,123,6
2016_17_BAL_CIN,BAL,70,72,263,335,10
2016_17_BAL_CIN,CIN,64,155,218,373,27
2016_17_BUF_NYJ,BUF,62,68,162,230,10
2016_17_BUF_NYJ,NYJ,60,127,202,329,30
2016_17_CAR_TB,CAR,67,128,207,335,16
2016_17_CAR_TB,TB,62,113,188,301,17
2016_17_CHI_MIN,CHI,59,183,140,323,10
2016_17_CHI_MIN,MIN,59,127,250,377,38
2016_17_CLE_PIT,CLE,77,231,206,437,24
2016_17_CLE_PIT,PIT,69,69,243,312,27
2016_17_DAL_PHI,DAL,52,70,126,196,13
2016_17_DAL_PHI,PHI,75,114,232,346,27
2016_17_GB_DET,DET,64,76,332,408,24
2016_17_GB_DET,GB,68,157,295,452,31
2016_17_HOU_TEN,HOU,72,47,243,290,17
2016_17_HOU_TEN,TEN,58,104,133,237,24
2016_17_JAX_IND,IND,64,94,290,384,24
2016_17_JAX_IND,JAX,71,182,288,470,20
2016_17_KC_SD,KC,60,103,262,365,37
2016_17_NE_MIA,MIA,57,75,205,280,14
2016_17_NE_MIA,NE,63,120,276,396,35
2016_17_NO_ATL,ATL,58,143,323,466,38
2016_17_NO_ATL,NO,74,132,341,473,32
2016_17_NYG_WAS,NYG,68,161,171,332,19
2016_17_NYG_WAS,WAS,54,38,246,284,10
2016_17_OAK_DEN,DEN,65,148,206,354,24
2016_17_SEA_SF,SEA,63,90,289,379,25
2016_17_SEA_SF,SF,57,64,191,255,23
2016_18_DET_SEA,DET,50,49,182,231,6
2016_18_DET_SEA,SEA,68,180,210,390,26
2016_18_MIA_PIT,MIA,62,52,253,305,12
2016_18_MIA_PIT,PIT,52,181,188,369,30
2016_18_NYG_GB,GB,69,76,331,407,38
2016_18_NYG_GB,NYG,63,70,295,365,13
2016_18_OAK_HOU,HOU,67,125,168,293,27
2016_19_GB_DAL,DAL,63,138,291,429,31
2016_19_GB_DAL,GB,63,87,326,413,34
2016_19_HOU_NE,HOU,66,105,180,285,16
2016_19_HOU_NE,NE,64,101,279,380,34
2016_19_PIT_KC,KC,49,61,166,227,16
2016_19_PIT_KC,PIT,63,174,218,392,18
2016_19_SEA_ATL,ATL,66,102,323,425,36
2016_19_SEA_ATL,SEA,54,101,208,309,20
2016_20_GB_ATL,ATL,68,101,392,493,44
2016_20_GB_ATL,GB,64,99,268,367,21
2016_20_PIT_NE,NE,67,60,374,434,36
2016_20_PIT_NE,PIT,67,54,314,368,17
2016_21_NE_ATL,ATL,45,104,240,344,28
2016_21_NE_ATL,NE,93,104,442,546,34
2017_01_ARI_DET,ARI,67,45,263,308,23
2017_01_ARI_DET,DET,68,83,285,368,35
2017_01_ATL_CHI,ATL,53,66,308,374,23
2017_01_ATL_CHI,CHI,63,125,176,301,17
2017_01_BAL_CIN,BAL,60,157,111,268,20
2017_01_BAL_CIN,CIN,58,77,144,221,0
2017_01_CAR_SF,CAR,59,119,171,290,23
2017_01_CAR_SF,SF,54,51,166,217,3
2017_01_IND_LA,IND,48,76,150,226,9
2017_01_IND_LA,LA,61,70,310,380,46
2017_01_JAX_HOU,HOU,69,93,110,203,7
2017_01_JAX_HOU,JAX,58,157,125,282,29
2017_01_KC_NE,KC,62,191,352,543,42
2017_01_KC_NE,NE,73,125,247,372,27
2017_01_LAC_DEN,DEN,67,141,181,322,24
2017_01_LAC_DEN,LAC,56,64,185,249,21
2017_01_NO_MIN,MIN,61,132,341,473,29
2017_01_NO_MIN,NO,59,60,284,344,19
2017_01_NYG_DAL,DAL,70,129,263,392,19
2017_01_NYG_DAL,NYG,52,36,198,234,3
2017_01_NYJ_BUF,BUF,69,193,218,411,21
2017_01_NYJ_BUF,NYJ,54,39,176,215,12
2017_01_OAK_TEN,TEN,63,95,255,350,16
2017_01_PHI_WAS,PHI,64,59,298,357,30
2017_01_PHI_WAS,WAS,61,64,200,264,17
2017_01_PIT_CLE,CLE,62,57,180,237,18
2017_01_PIT_CLE,PIT,51,43,255,298,21
2017_01_SEA_GB,GB,71,87,286,373,17
2017_01_SEA_GB,SEA,48,90,135,225,9
2017_02_ARI_IND,ARI,64,84,306,390,16
2017_02_ARI_IND,IND,70,76,190,266,13
2017_02_BUF_CAR,BUF,51,69,107,176,3
2017_02_BUF_CAR,CAR,65,78,178,256,9
2017_02_CHI_TB,CHI,62,20,290,310,7
2017_02_CHI_TB,TB,65,119,194,313,29
2017_02_CLE_BAL,BAL,67,137,201,338,24
2017_02_CLE_BAL,CLE,66,93,293,386,10
2017_02_DAL_DEN,DAL,66,40,228,268,17
2017_02_DAL_DEN,DEN,72,179,202,381,42
2017_02_DET_NYG,DET,56,138,119,257,24
2017_02_DET_NYG,NYG,55,62,208,270,10
2017_02_GB_ATL,ATL,58,141,223,364,34
2017_02_GB_ATL,GB,67,60,308,368,23
2017_02_HOU_CIN,CIN,62,82,213,295,9
2017_02_HOU_CIN,HOU,62,168,98,266,13
2017_02_MIA_LAC,LAC,54,44,323,367,17
2017_02_MIA_LAC,MIA,67,112,225,337,19
2017_02_MIN_PIT,MIN,60,91,146,237,9
2017_02_MIN_PIT,PIT,67,104,233,337,26
2017_02_NE_NO,NE,72,119,436,555,36
2017_02_NE_NO,NO,62,81,348,429,20
2017_02_NYJ_OAK,NYJ,52,127,145,272,20
2017_02_PHI_KC,KC,51,112,232,344,27
2017_02_PHI_KC,PHI,69,107,299,406,20
2017_02_SF_SEA,SEA,75,137,181,318,12
2017_02_SF_SEA,SF,48,159,89,248,9
2017_02_TEN_JAX,JAX,61,99,211,310,16
2017_02_TEN_JAX,TEN,62,181,211,392,37
2017_02_WAS_LA,LA,48,98,235,333,20
2017_02_WAS_LA,WAS,68,229,156,385,27
2017_03_ATL_DET,ATL,64,152,277,429,30
2017_03_ATL_DET,DET,66,71,253,324,26
2017_03_BAL_JAX,BAL,54,134,52,186,7
2017_03_BAL_JAX,JAX,65,169,244,413,44
2017_03_CIN_GB,CIN,59,111,191,302,24
2017_03_CIN_GB,GB,65,64,280,344,27
2017_03_CLE_IND,CLE,69,111,235,346,28
2017_03_CLE_IND,IND,62,93,243,336,31
2017_03_DAL_ARI,ARI,75,49,283,332,17
2017_03_DAL_ARI,DAL,44,100,174,274,28
2017_03_DEN_BUF,BUF,60,79,197,276,26
2017_03_DEN_BUF,DEN,66,111,255,366,16
2017_03_HOU_NE,HOU,67,125,292,417,33
2017_03_HOU_NE,NE,60,59,337,396,36
